street,city,zipcode,no_rooms,size_in_sq_m,year_of_construction,price,sale_date_str
Ballumvej 32,Højer,6280,4,110,1957,468000.0,14-01-2006
Nørreager 9,Højer,6280,4,146,1979,840000.0,18-12-2005
Præstevænget 2,Højer,6280,5,122,1976,640000.0,08-12-2005
Tøndervej 6,Højer,6280,5,138,1969,600000.0,01-12-2005
Rudbølvej 18,Højer,6280,4,98,1958,498000.0,25-11-2005
Nørrehedevej 9,Højer,6280,4,115,1877,220000.0,12-11-2005
Rudbølvej 8,Højer,6280,4,100,1850,1716250.0,08-11-2005
Nørrevej 73,Højer,6280,3,127,1959,600000.0,30-10-2005
Nørregade 7,Højer,6280,7,151,1898,935000.0,20-10-2005
Gærupvej 2,Højer,6280,6,188,1958,355000.0,12-10-2005
Kolkvej 3,Højer,6280,4,96,1876,675000.0,05-10-2005
Banegårdsgade 1,Højer,6280,6,200,1903,550000.0,03-10-2005
Møgeltøndervej 11,Højer,6280,6,164,1973,507000.0,26-09-2005
Rudbølvej 6,Højer,6280,6,290,1923,475000.0,15-09-2005
Postgade 12,Højer,6280,6,173,1870,330000.0,14-09-2005
Strandvej 2,Højer,6280,8,187,1757,956000.0,08-09-2005
Højervej 46,Højer,6280,4,115,1936,150000.0,07-09-2005
Vesterled 6,Højer,6280,9,200,1800,855000.0,30-08-2005
Gærupvej 11,Højer,6280,7,126,1896,500000.0,25-08-2005
Vadehavsvej 6,Højer,6280,3,74,2005,1250000.0,24-08-2005
Hjerpstedvej 15,Højer,6280,4,142,1872,525000.0,19-08-2005
Vadehavsvej 18,Højer,6280,3,74,2005,1150000.0,15-08-2005
Vadehavsvej 20,Højer,6280,3,74,2005,1150000.0,15-08-2005
Sejerslevvej 77,Højer,6280,4,90,1953,3650000.0,10-08-2005
Østerbyvej 16,Højer,6280,4,229,1790,200000.0,29-06-2005
Kanalvej 12,Højer,6280,2,84,1877,1491680.0,14-06-2005
Sønderbyvej 11,Højer,6280,4,168,1850,320000.0,09-06-2005
Østerbyvej 11,Højer,6280,4,156,1870,65000.0,19-05-2005
Vadehavsvej 10,Højer,6280,3,74,2005,1250000.0,14-05-2005
Højervej 34,Højer,6280,5,152,1975,725000.0,12-05-2005
Østerbyvej 42,Højer,6280,3,120,1932,65000.0,02-05-2005
Østerbyvej 26,Højer,6280,5,160,1858,850000.0,29-04-2005
Nørrevej 13,Højer,6280,6,200,1900,250000.0,26-04-2005
Nygade 2,Højer,6280,5,112,1935,485000.0,18-04-2005
Møllegade 5,Højer,6280,3,64,1790,548000.0,16-04-2005
Kærgårdvej 2,Højer,6280,11,299,1980,1366111.0,03-04-2005
Østervej 3,Højer,6280,3,213,1870,631218.0,03-04-2005
Vadehavsvej 2,Højer,6280,3,78,2005,1250000.0,29-03-2005
Gærupvej 15,Højer,6280,3,72,1900,170000.0,25-03-2005
Hemvej 12,Højer,6280,4,88,1860,8000.0,21-03-2005
Rudbølvej 17,Højer,6280,9,335,1880,135000.0,12-03-2005
Præstevænget 7,Højer,6280,6,200,2013,815000.0,07-03-2005
Sønderbygade 7,Højer,6280,6,204,1868,1047016.0,04-03-2005
Vadehavsvej 16,Højer,6280,3,74,2005,1250000.0,10-02-2005
Vadehavsvej 24,Højer,6280,3,74,2005,1250000.0,10-02-2005
Vadehavsvej 26,Højer,6280,3,74,2005,1250000.0,03-02-2005
Vadehavsvej 28,Højer,6280,3,74,2005,1250000.0,02-02-2005
Vadehavsvej 14,Højer,6280,3,74,2005,1250000.0,01-02-2005
Sejerslevvej 107,Højer,6280,3,90,1843,395000.0,01-02-2005
Søndergade 10,Højer,6280,6,161,1825,710000.0,26-01-2005
Nørregade 36,Højer,6280,13,288,1906,800000.0,23-01-2005
Vadehavsvej 30,Højer,6280,3,74,2005,1250000.0,30-12-2004
Rudbølvej 5,Højer,6280,5,141,1850,570000.0,20-12-2004
Vadehavsvej 36,Højer,6280,3,78,2005,1250000.0,13-12-2004
Slusevej 23,Højer,6280,3,98,1957,600000.0,26-11-2004
Hvedemarken 10,Højer,6280,3,98,1975,473000.0,24-11-2004
Klostergade 3,Højer,6280,3,96,1877,212500.0,18-11-2004
Emmerlev Klev 2,Højer,6280,5,149,1873,650000.0,11-11-2004
Siltoftvej 48,Højer,6280,5,148,1926,2699647.0,11-11-2004
Galgevej 3,Højer,6280,5,130,1964,845500.0,29-10-2004
Søndervej 4,Højer,6280,3,72,1878,595000.0,28-10-2004
Højervej 5,Højer,6280,6,110,1946,190000.0,25-10-2004
Klintvej 2,Højer,6280,4,126,1969,540000.0,15-10-2004
Kovej 15,Højer,6280,6,167,1905,374000.0,14-10-2004
Nørrehedevej 25,Højer,6280,5,95,1939,2700000.0,02-09-2004
Østerende 7,Højer,6280,3,75,1907,100000.0,16-06-2004
Gærupvej 16,Højer,6280,4,140,1675,420722.0,11-06-2004
Emmerlev Klev 11,Højer,6280,3,42,1930,710000.0,10-06-2004
Hvedemarken 23,Højer,6280,4,134,1976,595000.0,28-05-2004
Havnevej 6,Højer,6280,2,105,1954,350000.0,04-05-2004
Postgade 3,Højer,6280,5,155,1900,400000.0,28-04-2004
Digevej 7,Højer,6280,3,80,1912,315000.0,24-04-2004
Herbergsgade 5,Højer,6280,6,114,1867,235000.0,21-04-2004
Gærupvej 19,Højer,6280,2,60,1948,100000.0,13-04-2004
Ved Gamle Dige 3,Højer,6280,8,254,1940,800000.0,10-04-2004
Frifelt 4,Højer,6280,3,106,1964,393000.0,18-03-2004
Lille Møllevej 4,Højer,6280,3,90,1831,300000.0,01-03-2004
Prilen 36,Højer,6280,6,150,1969,540000.0,09-02-2004
Emmerlevvej 24,Højer,6280,3,90,1965,325000.0,04-02-2004
Hvedemarken 9,Højer,6280,4,124,1975,560000.0,13-01-2004
Torvet 1,Højer,6280,11,365,1777,1100000.0,26-11-2003
Søndervej 5,Højer,6280,6,212,2012,201000.0,17-11-2003
Nørregade 42,Højer,6280,3,86,1825,172068.0,14-11-2003
Nørregade 22,Højer,6280,3,105,1807,375000.0,11-11-2003
Nørrebyen 7,Højer,6280,3,158,1793,610000.0,05-11-2003
Mellemgade 6,Højer,6280,7,286,1897,425000.0,03-11-2003
Vesterkær 8,Højer,6280,6,171,1999,1050000.0,16-10-2003
Duborgvej 5B,Højer,6280,6,268,1980,750000.0,14-10-2003
Kanalvej 16,Højer,6280,3,112,1775,740000.0,10-10-2003
Hvedemarken 1,Højer,6280,5,180,1974,750000.0,08-10-2003
Ballumvej 30,Højer,6280,3,85,1951,520000.0,29-09-2003
Siltoftvej 38,Højer,6280,3,150,1906,480000.0,26-09-2003
Præstevænget 5,Højer,6280,5,193,1976,900000.0,08-09-2003
Prilen 1,Højer,6280,5,187,1955,750000.0,05-08-2003
Kirstine Svendsdattervej 5,Højer,6280,3,70,1900,320000.0,14-07-2003
Præstevænget 1,Højer,6280,5,158,1974,660000.0,08-07-2003
Sønderbyvej 13,Højer,6280,3,86,1800,340000.0,30-06-2003
Siltoftvej 46,Højer,6280,3,80,1913,34000.0,30-06-2003
Sejerslevvej 67,Højer,6280,3,92,1922,312000.0,20-06-2003
Hvedemarken 4,Højer,6280,4,124,1976,680000.0,16-06-2003
Højvej 1,Højer,6280,4,180,1846,995000.0,11-06-2003
Vestervang 3,Højer,6280,5,173,1977,870000.0,06-06-2003
Kovej 19,Højer,6280,5,127,1898,225000.0,05-06-2003
Slusevej 9,Højer,6280,5,121,1952,630000.0,02-06-2003
Frifelt 3,Højer,6280,3,93,1950,295000.0,02-06-2003
Sejerslevvej 103,Højer,6280,7,235,1860,500000.0,26-05-2003
Søndervej 1,Højer,6280,4,139,1800,400000.0,02-05-2003
Nørregade 27,Højer,6280,6,114,1850,256480.0,30-04-2003
Sønderhedevej 4,Højer,6280,3,138,1950,350000.0,29-03-2003
Nørremarken 9,Højer,6280,5,149,1978,820000.0,27-03-2003
Ballumvej 20,Højer,6280,4,122,1926,440000.0,26-03-2003
Nørregade 3,Højer,6280,2,95,1827,188475.0,13-03-2003
Sejerslevvej 11,Højer,6280,3,110,1868,390000.0,13-03-2003
Nylandsvej 4,Højer,6280,4,178,1778,295831.0,03-03-2003
Østerende 15,Højer,6280,10,228,1800,470000.0,17-02-2003
Galgevej 2,Højer,6280,7,250,1954,415000.0,13-02-2003
Emmerlevvej 22,Højer,6280,5,112,1933,405000.0,20-12-2002
Ballumvej 77,Højer,6280,4,162,1903,1500000.0,20-12-2002
Kogsbølvej 3,Højer,6280,3,66,1852,180000.0,17-12-2002
Ballumvej 29,Højer,6280,5,100,1952,625000.0,25-10-2002
Nørremarken 23,Højer,6280,5,151,1979,500000.0,23-10-2002
Søndervej 18,Højer,6280,4,112,1868,255000.0,16-09-2002
Nørreled 9,Højer,6280,5,166,2003,68775.0,13-09-2002
Sejerslevvej 53,Højer,6280,7,316,1952,300000.0,09-09-2002
Sejerslevvej 13,Højer,6280,1,80,1800,280000.0,06-09-2002
Duborgvej 7,Højer,6280,6,168,1850,253204.0,01-08-2002
Frifelt 6,Højer,6280,6,124,1950,670000.0,12-07-2002
Sønderbyvej 1,Højer,6280,3,134,1800,245000.0,01-07-2002
Rudbølvej 14,Højer,6280,4,96,1800,380000.0,20-06-2002
Klintvej 21,Højer,6280,4,155,1974,710000.0,12-06-2002
Margrethevej 5,Højer,6280,5,167,2002,154810.0,28-05-2002
Vestkystvej 7,Højer,6280,5,139,2012,500000.0,03-05-2002
Ballumvej 22,Højer,6280,5,158,1972,734430.0,25-03-2002
Gærupvej 23,Højer,6280,5,140,1952,815000.0,23-03-2002
Stampemøllevej 7,Højer,6280,4,132,1942,475000.0,11-03-2002
Østerbyvej 1,Højer,6280,4,152,1902,255000.0,08-03-2002
Nørremølle 8,Højer,6280,8,259,2001,714000.0,06-03-2002
Hjerpstedvej 24,Højer,6280,3,155,1870,323000.0,18-12-2001
Skiffervej 2,Højer,6280,1,28,1000,450000.0,18-12-2001
Søndervej 2,Højer,6280,4,206,2010,1251732.0,13-12-2001
Strandvej 27,Højer,6280,4,117,1929,335000.0,31-10-2001
Nørreager 7,Højer,6280,5,125,1979,665544.0,29-10-2001
Nørremølle 5,Højer,6280,5,171,1877,420303.0,27-10-2001
Præstevænget 6,Højer,6280,4,143,1984,635000.0,10-10-2001
Østerbyvej 24,Højer,6280,5,150,1912,515000.0,26-09-2001
Ved Gamle Dige 1,Højer,6280,9,311,1922,1163000.0,29-08-2001
Klintvej 16,Højer,6280,6,199,1972,850000.0,20-08-2001
Nørregade 2,Højer,6280,6,162,1923,536497.0,14-08-2001
Sejerslevvej 2A,Højer,6280,7,245,1900,275000.0,13-08-2001
Østerbyvej 4,Højer,6280,5,120,1967,615000.0,06-08-2001
Nørrehedevej 3,Højer,6280,4,144,1850,750000.0,01-08-2001
Vesterende 2,Højer,6280,5,193,1977,895000.0,23-07-2001
Kanalvej 14,Højer,6280,5,149,1820,642500.0,20-06-2001
Østerende 9,Højer,6280,3,146,1906,352000.0,01-06-2001
Rudbølvej 2,Højer,6280,4,129,1812,480000.0,25-05-2001
Østermarkvej 5,Højer,6280,8,162,1953,360000.0,18-05-2001
Stationsvej 4,Højer,6280,5,189,1910,25000.0,15-05-2001
Agertoften 9,Højer,6280,4,140,1975,860000.0,04-05-2001
Ved Gaden 4,Højer,6280,7,165,1950,7500000.0,21-03-2001
Rudbølvej 50,Højer,6280,5,160,1907,310000.0,21-03-2001
Nylandsvej 15,Højer,6280,3,112,1957,425000.0,14-03-2001
Kærgårdvej 9,Højer,6280,6,152,1800,400000.0,05-03-2001
Skytvej 8,Højer,6280,4,80,1700,550000.0,21-02-2001
Ternholm 5,Højer,6280,6,148,1968,400000.0,13-02-2001
Nørremølle 4,Højer,6280,3,72,1929,600000.0,12-12-2000
Nørremarken 27,Højer,6280,4,128,1980,564231.0,10-12-2000
Vesterled 4,Højer,6280,4,173,1941,405000.0,17-10-2000
Nørremølle 14,Højer,6280,6,242,1928,868000.0,04-10-2000
Præstevænget 4,Højer,6280,3,139,1975,635000.0,21-09-2000
Prilen 3,Højer,6280,3,78,1950,393000.0,15-09-2000
Rudbølvej 10,Højer,6280,8,193,1922,150000.0,07-09-2000
Gærupvej 27,Højer,6280,6,168,1955,1250000.0,29-08-2000
Ternholm 1,Højer,6280,5,147,1967,795000.0,22-08-2000
Nørrevej 6,Højer,6280,5,100,1957,205000.0,13-07-2000
Klintvej 13,Højer,6280,8,214,1970,936910.0,03-07-2000
Klintvej 23,Højer,6280,4,132,1970,625000.0,28-06-2000
Gærupvej 12,Højer,6280,4,91,1900,114300.0,26-06-2000
Østerbyvej 50,Højer,6280,5,158,1935,640000.0,26-06-2000
Emmerlev Klev 18,Højer,6280,2,50,2015,150000.0,23-06-2000
Sejerslevvej 25,Højer,6280,6,174,1926,575000.0,22-06-2000
Ballumvej 21,Højer,6280,3,98,1910,330000.0,19-06-2000
Rudbølvej 48,Højer,6280,3,216,1800,1142000.0,06-06-2000
Margrethevej 3,Højer,6280,6,200,1972,900000.0,06-05-2000
Østerbyvej 5,Højer,6280,6,127,1935,235000.0,04-05-2000
Vrågård 1,Højer,6280,4,126,1900,398000.0,09-03-2000
Emmerlevvej 28,Højer,6280,7,183,1913,562038.0,07-03-2000
Strandvej 17,Højer,6280,5,155,1912,350000.0,23-02-2000
Nørremarken 7,Højer,6280,6,195,1979,910000.0,18-02-2000
Sønderhedevej 8,Højer,6280,4,145,1930,483751.0,03-12-1999
Strandmeden 2,Højer,6280,4,139,1965,560000.0,11-11-1999
Nørregade 1C,Højer,6280,5,152,1961,490000.0,10-11-1999
Nørremølle 2,Højer,6280,5,185,1922,340000.0,01-11-1999
Toldgade 4,Højer,6280,4,104,1897,350000.0,29-10-1999
Sejerslevvej 20,Højer,6280,3,84,1777,285000.0,11-10-1999
Mellemgade 8,Højer,6280,6,206,1850,671000.0,08-10-1999
Kanalvej 18,Højer,6280,3,160,1974,4078719.0,23-09-1999
Hvedemarken 2,Højer,6280,6,184,1974,905000.0,17-09-1999
Kogsbølvej 5,Højer,6280,10,344,2009,570135.0,06-09-1999
Nørregade 20,Højer,6280,3,80,1900,263800.0,28-07-1999
Storegade 31,Højer,6280,4,112,1900,321986.0,09-07-1999
Postgade 8,Højer,6280,4,135,1825,120000.0,29-06-1999
Slusevej 17,Højer,6280,5,150,1972,550000.0,28-06-1999
Nørrevej 37,Højer,6280,7,126,1917,500650.0,29-05-1999
Gærupvej 5,Højer,6280,5,79,1600,345000.0,11-05-1999
Nørrehedevej 29,Højer,6280,4,95,1954,750000.0,07-05-1999
Rudbølvej 20,Højer,6280,3,110,1870,490000.0,21-04-1999
Rudbølvej 23,Højer,6280,7,158,1870,625000.0,21-04-1999
Rudbølvej 28,Højer,6280,5,144,1900,650000.0,21-04-1999
Højervej 30,Højer,6280,4,81,1959,300000.0,08-04-1999
Østergade 18,Højer,6280,10,299,1700,130000.0,23-03-1999
Østermarkvej 1,Højer,6280,10,253,1941,400000.0,09-03-1999
Nørreager 17,Højer,6280,3,124,1981,654000.0,04-02-1999
Kirkevej 4,Højer,6280,6,206,1888,419000.0,15-01-1999
Nørreager 11,Højer,6280,5,135,1979,685000.0,14-01-1999
Byvej 10,Højer,6280,5,154,1891,400000.0,17-12-1998
Byvej 16,Højer,6280,8,240,1780,2760000.0,17-12-1998
Nørregade 29,Højer,6280,7,154,1910,470000.0,28-11-1998
Ballumvej 4,Højer,6280,6,175,1895,465000.0,10-11-1998
Sønderbyvej 9,Højer,6280,3,84,1900,260000.0,06-11-1998
Højervej 8,Højer,6280,5,230,1998,876724.0,02-11-1998
Kobbervold 1,Højer,6280,12,258,1884,3523000.0,29-10-1998
Nørrevej 4,Højer,6280,5,152,1932,385000.0,27-10-1998
Højervej 17,Højer,6280,7,248,1856,252009.0,19-10-1998
Ballumvej 13,Højer,6280,6,104,1912,223339.0,01-10-1998
Rudbølvej 4,Højer,6280,8,224,1882,415000.0,30-09-1998
Højervej 9,Højer,6280,6,130,1877,350000.0,25-09-1998
Sønderhedevej 9,Højer,6280,3,88,1958,272000.0,18-09-1998
Poppenbølvej 2,Højer,6280,6,172,1928,655460.0,08-09-1998
Gærupvej 14,Højer,6280,4,146,1903,174752.0,04-08-1998
Nørremarken 5,Højer,6280,5,148,1979,680000.0,29-07-1998
Gærupvej 4,Højer,6280,4,104,1889,184000.0,13-05-1998
Sejerslevvej 45,Højer,6280,5,144,1854,440000.0,12-05-1998
Sejerslevvej 19,Højer,6280,6,114,1951,286000.0,07-05-1998
Sønderbyvej 5,Højer,6280,7,207,1933,600000.0,06-05-1998
Gærupvej 31,Højer,6280,5,127,1959,750000.0,24-04-1998
Nørremarken 18,Højer,6280,4,121,1980,520000.0,22-03-1998
Rosenborgvej 4,Højer,6280,6,160,1940,380000.0,16-03-1998
Digevej 3,Højer,6280,5,107,1900,250000.0,10-03-1998
Kathale 4,Højer,6280,5,243,1900,219000.0,28-02-1998
Vesterled 8,Højer,6280,5,208,1890,405000.0,25-02-1998
Nørremarken 29,Højer,6280,5,130,1985,795000.0,10-02-1998
Emmerlevvej 17,Højer,6280,5,159,1862,338000.0,22-01-1998
Nørrevej 100,Højer,6280,4,125,1938,700000.0,19-01-1998
Emmerlevvej 26,Højer,6280,10,285,1908,850000.0,25-11-1997
Hjerpstedvej 3,Højer,6280,5,102,1900,205000.0,25-11-1997
Sønderhedevej 15,Højer,6280,5,132,1928,605000.0,01-11-1997
Byvej 6,Højer,6280,4,97,1820,375000.0,20-10-1997
Postgade 7,Højer,6280,4,210,1880,300000.0,07-10-1997
Kathale 3,Højer,6280,6,167,1720,489000.0,20-09-1997
Kannikhusvej 12,Højer,6280,3,135,1930,336726.0,04-09-1997
Højervej 15,Højer,6280,13,401,1885,674819.0,01-09-1997
Strandvej 6,Højer,6280,3,118,1975,298887.0,21-08-1997
Vestertoft 4,Højer,6280,5,130,1978,570000.0,15-08-1997
Frifelt 8,Højer,6280,2,49,1951,138000.0,11-08-1997
Østerbyvej 54,Højer,6280,5,97,1920,225000.0,10-08-1997
Nørrevej 15,Højer,6280,5,116,1850,380000.0,30-07-1997
Østerbyvej 21,Højer,6280,10,344,1912,1406000.0,23-07-1997
Ballumvej 16,Højer,6280,6,154,1937,475000.0,02-07-1997
Nørreager 6,Højer,6280,4,177,1980,790000.0,24-06-1997
Kolkvej 1,Højer,6280,4,114,1790,250000.0,21-06-1997
Kanalvej 6,Højer,6280,5,112,1820,175000.0,03-06-1997
Ballumvej 12,Højer,6280,4,130,1926,280000.0,26-05-1997
Søndervej 8,Højer,6280,4,104,1810,388000.0,14-05-1997
Hjerpstedvej 7,Højer,6280,11,480,1907,5343918.0,05-05-1997
Nørregade 1A,Højer,6280,5,73,1958,1000000.0,30-04-1997
Gærupvej 25,Højer,6280,6,185,1961,1750000.0,27-04-1997
Kirstine Svendsdattervej 3,Højer,6280,4,105,1950,266000.0,21-04-1997
Nørremølle 11,Højer,6280,5,140,1737,517000.0,05-04-1997
Hvedemarken 5,Højer,6280,6,145,1976,483000.0,24-03-1997
Ved Gaden 9,Højer,6280,5,170,2004,20000.0,19-02-1997
Nørrehedevej 17,Højer,6280,3,125,1888,50000.0,11-02-1997
Kærengvej 2,Højer,6280,5,181,1875,451500.0,24-01-1997
Nørrebyen 6,Højer,6280,8,220,1912,1408000.0,24-01-1997
Emmerlevvej 33,Højer,6280,7,135,1843,600000.0,20-01-1997
Nørremarken 16,Højer,6280,5,143,1985,770000.0,03-01-1997
Postgade 10,Højer,6280,4,94,1875,298000.0,28-12-1996
Højer Dige 2,Højer,6280,6,201,2001,200000.0,20-12-1996
Postgade 11,Højer,6280,4,93,1860,280000.0,28-10-1996
Nørrehedevej 27,Højer,6280,6,181,1953,858453.0,14-10-1996
Østerbyvej 56,Højer,6280,4,125,1960,122185.0,27-08-1996
Siltoftvej 7,Højer,6280,7,196,1902,401000.0,26-08-1996
Lystvej 1,Højer,6280,4,99,1887,388000.0,16-08-1996
Hemvej 8,Højer,6280,7,185,1845,380000.0,16-08-1996
Klintvej 4,Højer,6280,5,180,1971,750000.0,12-08-1996
Torvegade 3,Højer,6280,6,178,1935,450000.0,12-08-1996
Sejerslevvej 22,Højer,6280,4,153,1777,120000.0,05-08-1996
Skolegade 13,Højer,6280,8,292,1855,451000.0,27-07-1996
Vestertoft 6,Højer,6280,4,132,1996,24000.0,23-07-1996
Vestertoft 3,Højer,6280,5,132,1977,527000.0,09-07-1996
Østergade 7,Højer,6280,3,76,1855,210000.0,22-05-1996
Nørregade 6,Højer,6280,2,80,1875,310000.0,09-04-1996
Emmerlevvej 10,Højer,6280,5,160,1925,44000.0,19-03-1996
Strandvej 9,Højer,6280,4,99,1907,80000.0,14-02-1996
Hjerpstedvej 28,Højer,6280,3,80,1960,187000.0,17-01-1996
Vestertoft 1,Højer,6280,5,132,1977,505632.0,10-01-1996
Kærgårdvej 11,Højer,6280,6,158,1954,1062500.0,02-01-1996
Nørreager 2,Højer,6280,4,114,1977,400000.0,29-12-1995
Søndergade 9,Højer,6280,3,70,1777,205000.0,27-11-1995
Postgade 9,Højer,6280,10,300,1877,366000.0,25-11-1995
Ved Gamle Dige 8,Højer,6280,6,220,1974,745000.0,15-11-1995
Sejerslevvej 87,Højer,6280,3,108,1847,582000.0,11-09-1995
Peter Jessensvej 3,Højer,6280,4,146,1870,199000.0,11-09-1995
Højmarksvej 2,Højer,6280,3,130,1844,200000.0,24-08-1995
Østerbyvej 6,Højer,6280,5,163,1800,400000.0,07-08-1995
Byvej 9,Højer,6280,3,149,1827,250000.0,20-07-1995
Sejerslevvej 71,Højer,6280,2,66,1972,175000.0,06-07-1995
Storegade 27,Højer,6280,7,170,1862,365000.0,17-05-1995
Højervej 12,Højer,6280,12,130,1896,510000.0,11-05-1995
Nylandsvej 1,Højer,6280,5,160,1963,1131958.0,04-04-1995
Strandvej 11,Højer,6280,3,134,1932,380000.0,25-03-1995
Lyst 4,Højer,6280,8,215,1965,307350.0,24-03-1995
Postgade 5,Højer,6280,5,124,1887,94438.0,10-03-1995
Gærupvej 29,Højer,6280,4,202,1955,1465000.0,14-02-1995
Siltoftvej 14,Højer,6280,6,96,1958,432300.0,13-02-1995
Højmarksvej 3,Højer,6280,7,253,1967,3107658.0,13-02-1995
Sejerslevvej 42,Højer,6280,8,175,1865,642000.0,07-01-1995
Sejerslevvej 12,Højer,6280,4,90,1973,250750.0,22-12-1994
Sejerslevvej 46,Højer,6280,4,110,1940,140000.0,19-12-1994
Nylandsvej 14,Højer,6280,5,127,1953,275000.0,12-12-1994
Nørremarken 8,Højer,6280,4,125,1979,505472.0,27-10-1994
Søndergade 21,Højer,6280,26,282,1905,41475.0,12-10-1994
Nygade 5,Højer,6280,5,96,1900,140000.0,28-09-1994
Kærgårdvej 6,Højer,6280,5,80,1857,935000.0,28-07-1994
Svinget 5,Højer,6280,3,60,1900,109000.0,01-07-1994
Duborgvej 9,Højer,6280,5,151,1977,40000.0,29-06-1994
Tøndervej 10,Højer,6280,6,229,1968,550000.0,22-06-1994
Ny Møllevej 10,Højer,6280,7,190,1762,1100000.0,11-05-1994
Strandvej 10,Højer,6280,4,132,1931,350000.0,10-05-1994
Sejerslevvej 47,Højer,6280,5,104,1939,150000.0,02-05-1994
Linesvej 2,Højer,6280,7,146,1954,400000.0,14-04-1994
Nørrevej 78,Højer,6280,2,96,1962,339820.0,16-03-1994
Emmerlevvej 25,Højer,6280,7,162,1969,2227500.0,11-03-1994
Sønderhedevej 2,Højer,6280,5,173,1900,350000.0,05-02-1994
Rosenborgvej 1,Højer,6280,3,122,1967,300000.0,16-12-1993
Sejerslevvej 4,Højer,6280,9,351,1925,350000.0,15-12-1993
Emmerlevvej 32,Højer,6280,16,308,1902,200000.0,06-12-1993
Kærgårdvej 3,Højer,6280,3,88,1950,240000.0,03-12-1993
Lystvej 3,Højer,6280,6,154,1860,250000.0,31-10-1993
Tøndervej 4,Højer,6280,4,124,1967,450000.0,29-10-1993
Møllegade 1,Højer,6280,5,94,1870,37000.0,18-10-1993
Gærupvej 17,Højer,6280,11,272,1902,850000.0,04-10-1993
Lystvej 2,Højer,6280,5,92,1944,325000.0,28-09-1993
Nørrehedevej 37,Højer,6280,5,144,1877,208000.0,14-09-1993
Sejerslevvej 95,Højer,6280,7,125,1800,97000.0,23-08-1993
Nørrehedevej 31,Højer,6280,4,112,1953,245000.0,03-05-1993
Agertoften 6,Højer,6280,5,165,1974,510000.0,02-05-1993
Byvej 7,Højer,6280,4,140,1848,450000.0,27-04-1993
Hjerpstedvej 17,Højer,6280,3,150,1903,230000.0,13-04-1993
Kovej 17,Højer,6280,2,111,1800,106250.0,01-04-1993
Østermarkvej 14,Højer,6280,11,371,1986,600000.0,31-03-1993
Vesterled 2,Højer,6280,4,116,1938,95000.0,02-03-1993
Sejerslevvej 61,Højer,6280,6,150,1908,595000.0,02-03-1993
Østergade 10,Højer,6280,4,153,1800,6000.0,24-02-1993
Vesterende 7,Højer,6280,4,127,1978,435000.0,20-02-1993
Aalbækvej 1,Højer,6280,5,116,1888,880000.0,19-01-1993
Kovej 8,Højer,6280,4,78,1901,140000.0,11-01-1993
Østerbyvej 30,Højer,6280,5,235,1887,85000.0,18-12-1992
Digevej 5,Højer,6280,5,155,1955,287519.0,12-11-1992
Hemvej 6,Højer,6280,4,107,1960,150000.0,04-11-1992
Præstevænget 10,Højer,6280,5,132,1934,285000.0,26-10-1992
Strandvej 19,Højer,6280,6,281,1926,160000.0,26-10-1992
Siltoftvej 44,Højer,6280,5,119,1950,578000.0,26-10-1992
Søndervej 7,Højer,6280,6,134,1935,440000.0,26-09-1992
Svinget 3,Højer,6280,6,240,1900,451007.0,20-08-1992
"Søndergade 15, ST. TH",Højer,6280,5,142,1850,116995.0,25-06-1992
"Ballumvej 10, 1",Højer,6280,3,70,1925,136966.0,08-06-1992
Nørremarken 15,Højer,6280,4,119,1980,422000.0,26-04-1992
Sejerslevvej 23,Højer,6280,5,175,1935,250000.0,02-04-1992
Tøndervej 17,Højer,6280,4,96,1936,595000.0,16-03-1992
Nørrevej 3,Højer,6280,2,94,1724,77200.0,16-03-1992
Storegade 4,Højer,6280,6,156,1878,115000.0,24-02-1992
Sønderbyvej 7,Højer,6280,6,179,1900,200000.0,31-01-1992
Møgeltøndervej 2,Højer,6280,6,160,1820,328400.0,15-01-1992
Østerbyvej 48,Højer,6280,3,120,1954,267500.0,03-01-1992
Sejerslevvej 18,Højer,6280,7,146,1923,390000.0,02-01-1992
